1987	182	26150	9.6	20.8	0.9	2.2	0	nan	nan	nan	nan
1987	183	26150	9.6	20.8	0.9	2.2	0	nan	nan	nan	nan
1987	184	19230	8.1	21.1	1.16	1.5	0	nan	nan	nan	nan
1987	185	26950	10.3	24.4	1.2	1.9	0	nan	nan	nan	nan
1987	186	27880	12.9	25.1	1.35	2.4	0	nan	nan	nan	nan
1987	187	26600	15.3	27.6	1.38	2.3	0	nan	nan	nan	nan
1987	188	22870	14.1	26.9	1.56	2	0	nan	nan	nan	nan
1987	189	20430	10.8	21.3	1.37	2.5	0	nan	nan	nan	nan
1987	190	20320	9.1	19.1	1.14	3.1	0.1	nan	nan	nan	nan
1987	191	7950	8.7	21.4	1.27	2.2	0	nan	nan	nan	nan
1987	192	19670	14.4	25.7	1.48	3.3	0	nan	nan	nan	nan
1987	193	25760	10.6	21.9	1.3	3.2	0	nan	nan	nan	nan
1987	194	17370	11.5	22.4	1.35	1.1	0	nan	nan	nan	nan
1987	195	25530	12.9	24.9	1.28	2.6	0	nan	nan	nan	nan
1987	196	13300	17.1	23.8	1.89	2.9	7	nan	nan	nan	nan
1987	197	18170	17.6	27.6	2.01	2.4	27.1	nan	nan	nan	nan
1987	198	7210	14.4	19.4	1.7	3	16.4	nan	nan	nan	nan
1987	199	20840	13.7	21.1	1.41	4.1	2.6	nan	nan	nan	nan
1987	200	16090	13.1	20.9	1.45	2.7	8.6	nan	nan	nan	nan
1987	201	13430	13	20.2	1.51	1.8	1.3	nan	nan	nan	nan
1987	202	11590	12.7	20	1.66	1.3	7.8	nan	nan	nan	nan
1987	203	12780	14	21.2	1.7	1.2	14	nan	nan	nan	nan
1987	204	12170	14.5	20.1	1.67	1.8	2.2	nan	nan	nan	nan
1987	205	6040	12.3	16.6	1.46	2.5	2.6	nan	nan	2.4	nan
1987	206	16730	8.3	16.8	1.14	2.9	0.3	nan	nan	nan	nan
1987	207	19120	8.5	16.6	1.06	3.6	1.3	nan	nan	nan	nan
1987	208	7960	11.6	16.9	1.41	4.7	9.5	nan	nan	nan	nan
1987	209	7920	11.7	17.8	1.4	2.2	0.3	nan	nan	nan	nan
1987	210	2900	12.5	18.4	1.69	2.6	12.6	nan	nan	nan	nan
1987	211	10060	12.8	18.3	1.5	2.3	7.1	nan	nan	nan	nan
1987	212	8970	12.4	19.1	1.61	3.8	0.5	nan	nan	nan	nan
1987	213	8520	13.3	18	1.36	3.7	0.8	nan	nan	nan	nan
1987	214	9740	9.5	18.7	1.34	2.4	0.2	nan	nan	nan	nan
1987	215	12100	9.4	19.2	1.27	2.6	2.1	nan	nan	nan	nan
1987	216	16460	8.8	17.1	1.12	2.6	0.9	nan	nan	nan	nan
1987	217	17120	7.6	15.9	1.1	2.9	11.6	nan	nan	nan	nan
1987	218	14510	6.8	15.3	1.07	1.7	7.4	nan	nan	nan	nan
1987	219	14390	10.1	17.8	1.13	3.2	0	5.6	3.2	nan	nan
1987	220	4770	12.1	16.5	1.37	2.7	4.1	nan	nan	nan	nan
1987	221	4120	11.4	15.9	1.45	1.5	8.5	nan	nan	nan	nan
1987	222	16460	7.9	18	1.27	1.8	1.6	nan	nan	nan	nan
1987	223	20010	6.3	20.6	1.21	1.4	0	nan	nan	2.5	nan
1987	224	7100	12.4	20	1.45	1.6	0	nan	nan	nan	nan
1987	225	9440	13.3	23	1.72	2.1	10.9	nan	nan	nan	nan
1987	226	9440	13.3	23	1.72	2.1	10.9	nan	nan	nan	nan
1987	227	17930	15.8	20.9	1.6	2.5	0	nan	nan	nan	nan
1987	228	15990	14.4	24.6	1.59	2	0	nan	nan	nan	nan
1987	229	15410	13.3	26.8	1.87	1	0.5	nan	nan	nan	nan
1987	230	8270	16.7	23	1.9	1.5	5.7	nan	nan	nan	nan
1987	231	11890	12.2	22.8	1.82	2.2	1.6	nan	nan	nan	nan
1987	232	16280	12.7	24.7	1.74	1.5	0	nan	nan	nan	nan
1987	233	16280	12.7	24.7	1.74	1.5	0	nan	nan	nan	nan
1987	234	11540	18.8	25.6	1.66	2.5	0.2	nan	nan	nan	nan
1987	235	11540	18.8	25.6	1.66	2.5	0.2	nan	nan	nan	nan
1987	236	13280	11.4	22.8	1.67	1.8	6.8	nan	nan	nan	nan
1987	237	8090	13.3	20.2	1.66	3.7	1.4	nan	nan	nan	nan
1987	238	9040	13.2	17.5	1.45	5	8.5	nan	nan	nan	nan
1987	239	5790	13.5	17	1.54	3.6	2.2	nan	nan	nan	nan
1987	240	9680	13.3	18.7	1.46	3.4	0	nan	nan	nan	nan
1987	241	6170	11.3	19.9	1.71	2.2	1.1	nan	nan	nan	nan
1987	242	13250	8.9	19.9	1.39	1.2	0.1	nan	nan	nan	nan
1987	243	12700	10.9	18.7	1.2	1.8	0	nan	nan	nan	nan
1987	244	16090	11.2	23.2	1.5	1.9	0	nan	nan	nan	nan
1987	245	9990	12.2	20.8	1.6	1	0	nan	nan	nan	nan
1987	246	9990	12.2	20.8	1.6	1	0	nan	nan	nan	nan
1987	247	11770	13.2	24.4	1.83	1.7	0	nan	nan	nan	nan
1987	248	9310	13.9	19.9	1.54	2	5.2	nan	nan	nan	nan
1987	249	10930	13.2	18.4	1.41	4.3	0.2	nan	nan	nan	nan
1987	250	6230	9.2	17.3	1.43	3.2	0.6	nan	nan	nan	nan
1987	251	15800	10.1	18.9	1.27	2.1	0.5	nan	nan	nan	nan
1987	252	10650	11.1	18.8	1.41	1.9	0	nan	nan	nan	nan
1987	253	4510	11.8	16.6	1.41	3.2	5.5	nan	nan	nan	nan
1987	254	14720	13.2	19.6	1.4	3.9	0	nan	nan	nan	nan
1987	255	8930	16	22.1	1.77	5.8	1.5	nan	nan	nan	nan
1987	256	1870	13.7	18.9	1.76	2.3	12.6	nan	nan	nan	nan
1987	257	13920	13	18.9	1.44	3.4	2.8	nan	nan	nan	nan
1987	258	14190	9.9	18.4	1.28	2.6	0	nan	nan	nan	nan
1987	259	6340	10.5	18.5	1.37	1.3	0	nan	nan	nan	nan
1987	260	6340	10.5	18.5	1.37	1.3	0	nan	nan	nan	nan
1987	261	9730	8.4	20.2	1.61	2.2	1	nan	nan	nan	nan
1987	262	11410	6	17.9	1.22	1.6	6.7	nan	nan	nan	nan
1987	263	10620	15.9	21.6	1.8	2.9	0.1	nan	nan	nan	nan
1987	264	11020	16.2	23	2.01	1.7	0	nan	nan	nan	nan
1987	265	11020	16.2	23	2.01	1.7	0	nan	nan	nan	nan
1987	266	9890	12.4	18.5	1.41	1.5	3.2	nan	nan	nan	nan
1987	267	9820	8.9	17.1	1.24	3.9	7.6	3.2	2.8	nan	nan
1987	268	10060	7.1	15.9	1.09	2.3	0.1	nan	nan	nan	nan
1987	269	11300	6	14.8	1.03	1.3	1.5	nan	nan	nan	nan
1987	270	9590	3.2	13.1	0.91	1.8	0.3	nan	nan	nan	nan
1987	271	10340	1.9	13.7	0.87	1.2	0.1	nan	nan	nan	nan
1987	272	8600	2.6	14.5	0.96	1.1	0.3	nan	nan	nan	nan
1987	273	13070	4.9	14.7	0.86	2.5	0	nan	nan	nan	nan
1987	274	11500	6.8	15.4	0.87	3.1	0	nan	nan	nan	nan
1987	275	12500	7.2	16.1	0.89	3.3	0	nan	nan	nan	nan
1987	276	11510	6.9	14.6	0.86	2.9	0	nan	nan	nan	nan
1987	277	8870	7	17.8	1.11	2.6	0	nan	nan	nan	nan
1987	278	6210	10.5	18.4	1.45	2.6	5.6	nan	nan	nan	nan
1987	279	6210	10.5	18.4	1.45	2.6	5.6	nan	nan	nan	nan
1987	280	7420	7.9	14.1	1.14	6.5	9.2	nan	nan	nan	nan
1987	281	7420	7.9	14.1	1.14	6.5	9.2	nan	nan	nan	nan
1987	282	3780	6.5	14.3	1.08	6.3	17.7	nan	nan	nan	nan
1987	283	7150	6.1	15.5	1	5	0	nan	nan	nan	nan
1987	284	5750	6	16.4	0.94	3	0	nan	nan	nan	nan
1987	285	1680	6.5	9	0.94	2.1	1	nan	nan	nan	nan
1987	286	3260	5.7	13.6	1.04	2.8	10.1	nan	nan	nan	nan
1987	287	8700	7	13.9	1.04	4.1	5.5	nan	nan	nan	nan
1987	288	2920	11.3	17	1.37	6.2	12.6	nan	nan	nan	nan
1987	289	7660	11.2	19.3	1.16	6.4	0	nan	nan	nan	nan
